[Sat Jul 18 14:41:09 UTC 2026] axis1 child starting RUN_ID=adapt_ax1fv4q1v400s1_finger_seed5_ckpt500000 WM_RUN=ax1wm_finger_fv4q1v400s1_seed5 job=NA host=243a28687a6f
[Sat Jul 18 14:41:09 UTC 2026] env prepared: python=/workspace/conda_envs/dreamerv3/bin/python
python_executable=/workspace/conda_envs/dreamerv3/bin/python
[Sat Jul 18 14:41:09 UTC 2026] offline_fit WM_RUN=ax1wm_finger_fv4q1v400s1_seed5 REPLAY=/workspace/dreamerv3_runs/axis1_finger/q1v400/side1 UPDATES=500000 SEED=5
[Sat Jul 18 14:41:09 UTC 2026] fit flags: --agent.expl.mode apt  (arm=full size=default)
Logdir: /workspace/dreamerv3_runs/ax1wm_finger_fv4q1v400s1_seed5
Static replay: /workspace/dreamerv3_runs/axis1_finger/q1v400/side1
Observations
  reward           Space(float32, shape=(), low=-inf, high=inf)
  is_first         Space(bool, shape=(), low=False, high=True)
  is_last          Space(bool, shape=(), low=False, high=True)
  is_terminal      Space(bool, shape=(), low=False, high=True)
  position         Space(float32, shape=(4,), low=-inf, high=inf)
  velocity         Space(float32, shape=(3,), low=-inf, high=inf)
  touch            Space(float32, shape=(2,), low=-inf, high=inf)
  target_position  Space(float32, shape=(2,), low=-inf, high=inf)
  dist_to_target   Space(float32, shape=(), low=-inf, high=inf)
Actions
  action           Space(float32, shape=(2,), low=-1.0, high=1.0)
Extras
  consec           Space(int32, shape=(), low=-2147483648, high=2147483647)
  stepid           Space(uint8, shape=(20,), low=0, high=255)
  dyn/deter        Space(float32, shape=(512,), low=-inf, high=inf)
  dyn/stoch        Space(float32, shape=(32, 4), low=-inf, high=inf)
JAX devices (1): [cuda:0]
Policy devices: cuda:0
Train devices:  cuda:0
Initializing parameters...
/workspace/dreamerv3/embodied/jax/agent.py:112: DeprecationWarning: `with mesh:` context manager has been deprecated. Please use `with jax.set_mesh(mesh):` instead.
  with self.train_mesh:
Optimizer opt has 580,880 params:
       364,160 dyn
        66,111 val
        50,316 dec
        49,796 pol
        41,153 con
         9,344 enc
/workspace/conda_envs/dreamerv3/lib/python3.11/site-packages/optax/_src/linear_algebra.py:44: DeprecationWarning: optax.global_norm is deprecated in favor of optax.tree.norm
  warnings.warn(
Done initializing!
Compiling 1 checkpoint groups...
Largest checkpoint group: 0 GB
Compiling train and report...
/workspace/dreamerv3/embodied/jax/agent.py:187: DeprecationWarning: `with mesh:` context manager has been deprecated. Please use `with jax.set_mesh(mesh):` instead.
  with self.train_mesh:
/workspace/conda_envs/dreamerv3/lib/python3.11/site-packages/optax/_src/linear_algebra.py:44: DeprecationWarning: optax.global_norm is deprecated in favor of optax.tree.norm
  warnings.warn(
Train cost analysis:
No available
Report cost analysis:
No available
Done compiling!
Did not find any checkpoint.
Loaded static replay: 374800 sampling items (seq length 65).
  update     1/500000: wm_total=0.000  
  update    25/500000: wm_total=27.763  con=0.477  dist_to_target=0.570  dyn=7.918  position=2.639  rep=7.918  target_position=0.698  touch=1.107  velocity=6.436
  update  3500/500000: wm_total=6.275  con=0.021  dist_to_target=0.007  dyn=2.854  position=0.052  rep=2.854  target_position=0.022  touch=0.137  velocity=0.327
  update  3525/500000: wm_total=6.257  con=0.020  dist_to_target=0.008  dyn=2.845  position=0.051  rep=2.845  target_position=0.020  touch=0.149  velocity=0.320
  update  3550/500000: wm_total=5.938  con=0.021  dist_to_target=0.009  dyn=2.704  position=0.063  rep=2.704  target_position=0.019  touch=0.115  velocity=0.304
  update  3575/500000: wm_total=6.131  con=0.021  dist_to_target=0.008  dyn=2.816  position=0.042  rep=2.816  target_position=0.018  touch=0.133  velocity=0.278
  update  3600/500000: wm_total=6.026  con=0.021  dist_to_target=0.008  dyn=2.740  position=0.053  rep=2.740  target_position=0.019  touch=0.129  velocity=0.314
  update  3625/500000: wm_total=4.927  con=0.021  dist_to_target=0.009  dyn=2.247  position=0.050  rep=2.247  target_position=0.019  touch=0.092  velocity=0.243
  update  3650/500000: wm_total=6.354  con=0.021  dist_to_target=0.009  dyn=2.902  position=0.046  rep=2.902  target_position=0.021  touch=0.131  velocity=0.324
  update  3675/500000: wm_total=5.232  con=0.021  dist_to_target=0.006  dyn=2.404  position=0.047  rep=2.404  target_position=0.018  touch=0.085  velocity=0.248
  update  3700/500000: wm_total=5.484  con=0.021  dist_to_target=0.007  dyn=2.512  position=0.050  rep=2.512  target_position=0.019  touch=0.100  velocity=0.263
  update  3725/500000: wm_total=6.137  con=0.021  dist_to_target=0.007  dyn=2.794  position=0.048  rep=2.794  target_position=0.021  touch=0.128  velocity=0.326
  update  3750/500000: wm_total=6.780  con=0.021  dist_to_target=0.006  dyn=3.104  position=0.043  rep=3.104  target_position=0.020  touch=0.130  velocity=0.353
  update  3775/500000: wm_total=5.619  con=0.021  dist_to_target=0.009  dyn=2.579  position=0.042  rep=2.579  target_position=0.017  touch=0.112  velocity=0.261
  update  3800/500000: wm_total=4.682  con=0.020  dist_to_target=0.006  dyn=2.149  position=0.044  rep=2.149  target_position=0.018  touch=0.081  velocity=0.215
  update  3825/500000: wm_total=4.917  con=0.021  dist_to_target=0.005  dyn=2.246  position=0.045  rep=2.246  target_position=0.019  touch=0.088  velocity=0.246
  update  3850/500000: wm_total=5.231  con=0.021  dist_to_target=0.007  dyn=2.385  position=0.048  rep=2.385  target_position=0.018  touch=0.099  velocity=0.268
  update  3875/500000: wm_total=5.549  con=0.020  dist_to_target=0.009  dyn=2.533  position=0.050  rep=2.533  target_position=0.021  touch=0.109  velocity=0.275
  update  3900/500000: wm_total=5.615  con=0.021  dist_to_target=0.009  dyn=2.576  position=0.044  rep=2.576  target_position=0.019  touch=0.117  velocity=0.254
  update  3925/500000: wm_total=5.897  con=0.021  dist_to_target=0.007  dyn=2.713  position=0.048  rep=2.713  target_position=0.019  touch=0.101  velocity=0.274
  update  3950/500000: wm_total=6.115  con=0.021  dist_to_target=0.008  dyn=2.781  position=0.047  rep=2.781  target_position=0.019  touch=0.115  velocity=0.343
  update  3975/500000: wm_total=6.493  con=0.021  dist_to_target=0.010  dyn=2.970  position=0.042  rep=2.970  target_position=0.020  touch=0.127  velocity=0.334
  update  4000/500000: wm_total=5.867  con=0.021  dist_to_target=0.010  dyn=2.703  position=0.043  rep=2.703  target_position=0.019  touch=0.098  velocity=0.270
  update  4025/500000: wm_total=6.035  con=0.021  dist_to_target=0.007  dyn=2.774  position=0.044  rep=2.774  target_position=0.019  touch=0.133  velocity=0.262
  update  4050/500000: wm_total=6.017  con=0.020  dist_to_target=0.007  dyn=2.773  position=0.043  rep=2.773  target_position=0.021  touch=0.116  velocity=0.262
  update  4075/500000: wm_total=6.675  con=0.021  dist_to_target=0.009  dyn=3.051  position=0.047  rep=3.051  target_position=0.019  touch=0.142  velocity=0.336
  update  4100/500000: wm_total=5.952  con=0.021  dist_to_target=0.009  dyn=2.744  position=0.044  rep=2.744  target_position=0.018  touch=0.096  velocity=0.276
  update  4125/500000: wm_total=5.968  con=0.021  dist_to_target=0.008  dyn=2.750  position=0.041  rep=2.750  target_position=0.018  touch=0.106  velocity=0.275
  update  4150/500000: wm_total=5.059  con=0.021  dist_to_target=0.011  dyn=2.325  position=0.045  rep=2.325  target_position=0.018  touch=0.081  velocity=0.234
  update  4175/500000: wm_total=5.760  con=0.021  dist_to_target=0.008  dyn=2.647  position=0.046  rep=2.647  target_position=0.017  touch=0.104  velocity=0.270
  update  4200/500000: wm_total=4.730  con=0.021  dist_to_target=0.009  dyn=2.167  position=0.043  rep=2.167  target_position=0.020  touch=0.082  velocity=0.222
  update  4225/500000: wm_total=6.359  con=0.020  dist_to_target=0.007  dyn=2.911  position=0.040  rep=2.911  target_position=0.020  touch=0.124  velocity=0.325
  update  4250/500000: wm_total=5.137  con=0.021  dist_to_target=0.006  dyn=2.334  position=0.048  rep=2.334  target_position=0.018  touch=0.089  velocity=0.287
  update  4275/500000: wm_total=5.149  con=0.021  dist_to_target=0.009  dyn=2.370  position=0.042  rep=2.370  target_position=0.017  touch=0.073  velocity=0.248
  update  4300/500000: wm_total=5.278  con=0.021  dist_to_target=0.007  dyn=2.405  position=0.048  rep=2.405  target_position=0.020  touch=0.103  velocity=0.269
  update  4325/500000: wm_total=6.310  con=0.021  dist_to_target=0.005  dyn=2.885  position=0.046  rep=2.885  target_position=0.020  touch=0.128  velocity=0.320
  update  4350/500000: wm_total=6.095  con=0.020  dist_to_target=0.008  dyn=2.796  position=0.040  rep=2.796  target_position=0.019  touch=0.112  velocity=0.303
  update  4375/500000: wm_total=4.689  con=0.021  dist_to_target=0.007  dyn=2.160  position=0.040  rep=2.160  target_position=0.019  touch=0.081  velocity=0.201
  update  4400/500000: wm_total=6.809  con=0.021  dist_to_target=0.007  dyn=3.136  position=0.039  rep=3.136  target_position=0.020  touch=0.148  velocity=0.303
  update  4425/500000: wm_total=4.850  con=0.020  dist_to_target=0.007  dyn=2.220  position=0.043  rep=2.220  target_position=0.017  touch=0.089  velocity=0.232
  update  4450/500000: wm_total=6.195  con=0.021  dist_to_target=0.008  dyn=2.859  position=0.042  rep=2.859  target_position=0.019  touch=0.108  velocity=0.279
  update  4475/500000: wm_total=5.545  con=0.021  dist_to_target=0.006  dyn=2.558  position=0.041  rep=2.558  target_position=0.018  touch=0.099  velocity=0.244
  update  4500/500000: wm_total=5.970  con=0.020  dist_to_target=0.008  dyn=2.770  position=0.039  rep=2.770  target_position=0.017  touch=0.111  velocity=0.235
  update  4525/500000: wm_total=4.740  con=0.021  dist_to_target=0.005  dyn=2.179  position=0.038  rep=2.179  target_position=0.018  touch=0.094  velocity=0.206
  update  4550/500000: wm_total=5.517  con=0.020  dist_to_target=0.008  dyn=2.541  position=0.047  rep=2.541  target_position=0.018  touch=0.091  velocity=0.250
  update  4575/500000: wm_total=5.326  con=0.021  dist_to_target=0.006  dyn=2.450  position=0.042  rep=2.450  target_position=0.019  touch=0.079  velocity=0.258
  update  4600/500000: wm_total=5.415  con=0.021  dist_to_target=0.005  dyn=2.497  position=0.042  rep=2.497  target_position=0.021  touch=0.104  velocity=0.230
  update  4625/500000: wm_total=5.102  con=0.021  dist_to_target=0.007  dyn=2.338  position=0.050  rep=2.338  target_position=0.017  touch=0.102  velocity=0.230
  update  4650/500000: wm_total=7.103  con=0.020  dist_to_target=0.011  dyn=3.290  position=0.042  rep=3.290  target_position=0.019  touch=0.137  velocity=0.294
  update  4675/500000: wm_total=5.968  con=0.021  dist_to_target=0.006  dyn=2.738  position=0.046  rep=2.738  target_position=0.019  touch=0.101  velocity=0.300
  update  4700/500000: wm_total=5.462  con=0.021  dist_to_target=0.006  dyn=2.516  position=0.037  rep=2.516  target_position=0.018  touch=0.106  velocity=0.241
  update  4725/500000: wm_total=5.821  con=0.020  dist_to_target=0.008  dyn=2.681  position=0.046  rep=2.681  target_position=0.018  touch=0.108  velocity=0.258
  update  4750/500000: wm_total=5.013  con=0.020  dist_to_target=0.009  dyn=2.310  position=0.037  rep=2.310  target_position=0.018  touch=0.089  velocity=0.220
  update  4775/500000: wm_total=4.466  con=0.021  dist_to_target=0.007  dyn=2.059  position=0.038  rep=2.059  target_position=0.020  touch=0.067  velocity=0.194
  update  4800/500000: wm_total=5.382  con=0.020  dist_to_target=0.007  dyn=2.491  position=0.041  rep=2.491  target_position=0.018  touch=0.083  velocity=0.231
  update  4825/500000: wm_total=6.334  con=0.020  dist_to_target=0.008  dyn=2.903  position=0.044  rep=2.903  target_position=0.018  touch=0.124  velocity=0.313
  update  4850/500000: wm_total=5.431  con=0.020  dist_to_target=0.006  dyn=2.514  position=0.040  rep=2.514  target_position=0.018  touch=0.103  velocity=0.215
  update  4875/500000: wm_total=5.045  con=0.021  dist_to_target=0.007  dyn=2.310  position=0.039  rep=2.310  target_position=0.017  touch=0.083  velocity=0.259
  update  4900/500000: wm_total=5.554  con=0.021  dist_to_target=0.007  dyn=2.559  position=0.039  rep=2.559  target_position=0.015  touch=0.098  velocity=0.256
  update  4925/500000: wm_total=6.224  con=0.021  dist_to_target=0.007  dyn=2.852  position=0.039  rep=2.852  target_position=0.020  touch=0.125  velocity=0.307
  update  4950/500000: wm_total=5.643  con=0.020  dist_to_target=0.007  dyn=2.614  position=0.038  rep=2.614  target_position=0.018  touch=0.091  velocity=0.241
  update  4975/500000: wm_total=6.184  con=0.020  dist_to_target=0.005  dyn=2.836  position=0.042  rep=2.836  target_position=0.020  touch=0.124  velocity=0.300
  update  5000/500000: wm_total=6.301  con=0.020  dist_to_target=0.007  dyn=2.892  position=0.041  rep=2.892  target_position=0.019  touch=0.129  velocity=0.299
  update  5025/500000: wm_total=5.317  con=0.021  dist_to_target=0.007  dyn=2.454  position=0.040  rep=2.454  target_position=0.017  touch=0.086  velocity=0.238
  update  5050/500000: wm_total=5.400  con=0.021  dist_to_target=0.006  dyn=2.496  position=0.037  rep=2.496  target_position=0.018  touch=0.092  velocity=0.234
  update  5075/500000: wm_total=5.120  con=0.021  dist_to_target=0.008  dyn=2.355  position=0.042  rep=2.355  target_position=0.019  touch=0.070  velocity=0.251
  update  5100/500000: wm_total=6.470  con=0.020  dist_to_target=0.006  dyn=2.995  position=0.034  rep=2.995  target_position=0.019  touch=0.121  velocity=0.280
  update  5125/500000: wm_total=5.350  con=0.020  dist_to_target=0.004  dyn=2.479  position=0.037  rep=2.479  target_position=0.018  touch=0.103  velocity=0.210
  update  5150/500000: wm_total=4.661  con=0.020  dist_to_target=0.006  dyn=2.150  position=0.038  rep=2.150  target_position=0.018  touch=0.080  velocity=0.199
  update  5175/500000: wm_total=5.444  con=0.021  dist_to_target=0.007  dyn=2.505  position=0.039  rep=2.505  target_position=0.017  touch=0.087  velocity=0.265
  update  5200/500000: wm_total=6.186  con=0.020  dist_to_target=0.009  dyn=2.858  position=0.041  rep=2.858  target_position=0.018  touch=0.108  velocity=0.275
  update  5225/500000: wm_total=6.353  con=0.020  dist_to_target=0.006  dyn=2.939  position=0.042  rep=2.939  target_position=0.019  touch=0.127  velocity=0.261
  update  5250/500000: wm_total=5.577  con=0.020  dist_to_target=0.007  dyn=2.594  position=0.036  rep=2.594  target_position=0.018  touch=0.101  velocity=0.208
  update  5275/500000: wm_total=4.318  con=0.021  dist_to_target=0.006  dyn=1.996  position=0.039  rep=1.996  target_position=0.018  touch=0.064  velocity=0.180
  update  5300/500000: wm_total=5.666  con=0.020  dist_to_target=0.006  dyn=2.603  position=0.036  rep=2.603  target_position=0.017  touch=0.108  velocity=0.271
  update  5325/500000: wm_total=6.173  con=0.021  dist_to_target=0.006  dyn=2.868  position=0.040  rep=2.868  target_position=0.018  touch=0.105  velocity=0.247
  update  5350/500000: wm_total=5.423  con=0.020  dist_to_target=0.008  dyn=2.505  position=0.035  rep=2.505  target_position=0.019  touch=0.104  velocity=0.226
  update  5375/500000: wm_total=4.781  con=0.020  dist_to_target=0.006  dyn=2.220  position=0.034  rep=2.220  target_position=0.018  touch=0.066  velocity=0.196
  update  5400/500000: wm_total=4.975  con=0.021  dist_to_target=0.007  dyn=2.295  position=0.041  rep=2.295  target_position=0.018  touch=0.077  velocity=0.222
  update  5425/500000: wm_total=6.889  con=0.021  dist_to_target=0.008  dyn=3.191  position=0.040  rep=3.191  target_position=0.018  touch=0.132  velocity=0.288
  update  5450/500000: wm_total=5.961  con=0.020  dist_to_target=0.005  dyn=2.757  position=0.036  rep=2.757  target_position=0.018  touch=0.110  velocity=0.259
  update  5475/500000: wm_total=5.992  con=0.021  dist_to_target=0.005  dyn=2.772  position=0.035  rep=2.772  target_position=0.018  touch=0.112  velocity=0.257
  update  5500/500000: wm_total=5.088  con=0.020  dist_to_target=0.005  dyn=2.362  position=0.038  rep=2.362  target_position=0.019  touch=0.070  velocity=0.212
  update  5525/500000: wm_total=4.593  con=0.020  dist_to_target=0.008  dyn=2.112  position=0.035  rep=2.112  target_position=0.018  touch=0.080  velocity=0.209
  update  5550/500000: wm_total=5.770  con=0.020  dist_to_target=0.006  dyn=2.675  position=0.036  rep=2.675  target_position=0.019  touch=0.091  velocity=0.248
  update  5575/500000: wm_total=5.770  con=0.020  dist_to_target=0.006  dyn=2.676  position=0.036  rep=2.676  target_position=0.017  touch=0.097  velocity=0.242
  update  5600/500000: wm_total=5.724  con=0.020  dist_to_target=0.008  dyn=2.647  position=0.036  rep=2.647  target_position=0.018  touch=0.105  velocity=0.244
  update  5625/500000: wm_total=5.609  con=0.020  dist_to_target=0.008  dyn=2.603  position=0.037  rep=2.603  target_position=0.018  touch=0.091  velocity=0.227
  update  5650/500000: wm_total=5.118  con=0.021  dist_to_target=0.006  dyn=2.379  position=0.038  rep=2.379  target_position=0.018  touch=0.082  velocity=0.196
  update  5675/500000: wm_total=4.982  con=0.020  dist_to_target=0.007  dyn=2.300  position=0.035  rep=2.300  target_position=0.018  touch=0.091  velocity=0.211
  update  5700/500000: wm_total=6.225  con=0.020  dist_to_target=0.008  dyn=2.883  position=0.037  rep=2.883  target_position=0.018  touch=0.106  velocity=0.269
  update  5725/500000: wm_total=4.824  con=0.020  dist_to_target=0.006  dyn=2.231  position=0.037  rep=2.231  target_position=0.018  touch=0.075  velocity=0.205
  update  5750/500000: wm_total=4.981  con=0.020  dist_to_target=0.007  dyn=2.304  position=0.034  rep=2.304  target_position=0.017  touch=0.076  velocity=0.218
  update  5775/500000: wm_total=4.678  con=0.020  dist_to_target=0.007  dyn=2.163  position=0.034  rep=2.163  target_position=0.018  touch=0.067  velocity=0.206
  update  5800/500000: wm_total=4.558  con=0.020  dist_to_target=0.009  dyn=2.104  position=0.037  rep=2.104  target_position=0.018  touch=0.066  velocity=0.199
  update  5825/500000: wm_total=6.101  con=0.020  dist_to_target=0.007  dyn=2.834  position=0.040  rep=2.834  target_position=0.018  touch=0.112  velocity=0.235
  update  5850/500000: wm_total=4.909  con=0.020  dist_to_target=0.006  dyn=2.275  position=0.037  rep=2.275  target_position=0.018  touch=0.071  velocity=0.206
  update  5875/500000: wm_total=5.138  con=0.020  dist_to_target=0.008  dyn=2.389  position=0.033  rep=2.389  target_position=0.018  touch=0.074  velocity=0.204
  update  5900/500000: wm_total=6.369  con=0.020  dist_to_target=0.006  dyn=2.958  position=0.037  rep=2.958  target_position=0.017  touch=0.113  velocity=0.259
  update  5925/500000: wm_total=5.596  con=0.020  dist_to_target=0.009  dyn=2.585  position=0.033  rep=2.585  target_position=0.018  touch=0.099  velocity=0.246
  update  5950/500000: wm_total=7.037  con=0.020  dist_to_target=0.004  dyn=3.257  position=0.037  rep=3.257  target_position=0.019  touch=0.148  velocity=0.293
  update  5975/500000: wm_total=5.119  con=0.020  dist_to_target=0.008  dyn=2.385  position=0.034  rep=2.385  target_position=0.017  touch=0.083  velocity=0.188
  update  6000/500000: wm_total=5.187  con=0.020  dist_to_target=0.007  dyn=2.414  position=0.034  rep=2.414  target_position=0.018  touch=0.081  velocity=0.197
  update  6025/500000: wm_total=5.713  con=0.020  dist_to_target=0.007  dyn=2.648  position=0.038  rep=2.648  target_position=0.018  touch=0.100  velocity=0.234
  update  6050/500000: wm_total=5.186  con=0.020  dist_to_target=0.007  dyn=2.392  position=0.035  rep=2.392  target_position=0.018  touch=0.099  velocity=0.223
  update  6075/500000: wm_total=5.272  con=0.020  dist_to_target=0.007  dyn=2.460  position=0.033  rep=2.460  target_position=0.018  touch=0.077  velocity=0.197
  update  6100/500000: wm_total=6.459  con=0.020  dist_to_target=0.011  dyn=3.001  position=0.039  rep=3.001  target_position=0.019  touch=0.113  velocity=0.256
  update  6125/500000: wm_total=5.215  con=0.020  dist_to_target=0.006  dyn=2.409  position=0.036  rep=2.409  target_position=0.017  touch=0.090  velocity=0.228
  update  6150/500000: wm_total=4.810  con=0.021  dist_to_target=0.004  dyn=2.239  position=0.048  rep=2.239  target_position=0.017  touch=0.066  velocity=0.177
  update  6175/500000: wm_total=5.783  con=0.020  dist_to_target=0.007  dyn=2.676  position=0.033  rep=2.676  target_position=0.018  touch=0.095  velocity=0.258
  update  6200/500000: wm_total=5.417  con=0.020  dist_to_target=0.006  dyn=2.515  position=0.036  rep=2.515  target_position=0.017  touch=0.088  velocity=0.218
  update  6225/500000: wm_total=6.280  con=0.020  dist_to_target=0.006  dyn=2.920  position=0.035  rep=2.920  target_position=0.018  touch=0.098  velocity=0.263
  update  6250/500000: wm_total=6.023  con=0.020  dist_to_target=0.005  dyn=2.800  position=0.036  rep=2.800  target_position=0.017  touch=0.109  velocity=0.235
  update  6275/500000: wm_total=4.357  con=0.020  dist_to_target=0.007  dyn=2.025  position=0.031  rep=2.025  target_position=0.017  touch=0.047  velocity=0.185
  update  6300/500000: wm_total=6.065  con=0.020  dist_to_target=0.006  dyn=2.831  position=0.043  rep=2.831  target_position=0.017  touch=0.103  velocity=0.212
  update  6325/500000: wm_total=5.647  con=0.020  dist_to_target=0.007  dyn=2.623  position=0.032  rep=2.623  target_position=0.017  touch=0.105  velocity=0.219
  update  6350/500000: wm_total=5.777  con=0.020  dist_to_target=0.005  dyn=2.686  position=0.033  rep=2.686  target_position=0.018  touch=0.093  velocity=0.235
  update  6375/500000: wm_total=5.228  con=0.020  dist_to_target=0.008  dyn=2.435  position=0.034  rep=2.435  target_position=0.017  touch=0.064  velocity=0.214
  update  6400/500000: wm_total=4.800  con=0.020  dist_to_target=0.007  dyn=2.240  position=0.032  rep=2.240  target_position=0.016  touch=0.060  velocity=0.183
  update  6425/500000: wm_total=4.254  con=0.020  dist_to_target=0.007  dyn=1.965  position=0.035  rep=1.965  target_position=0.017  touch=0.058  velocity=0.186
  update  6450/500000: wm_total=4.991  con=0.020  dist_to_target=0.006  dyn=2.314  position=0.036  rep=2.314  target_position=0.018  touch=0.081  velocity=0.203
  update  6475/500000: wm_total=5.131  con=0.020  dist_to_target=0.006  dyn=2.396  position=0.036  rep=2.396  target_position=0.017  touch=0.066  velocity=0.193
  update  6500/500000: wm_total=4.909  con=0.020  dist_to_target=0.007  dyn=2.284  position=0.033  rep=2.284  target_position=0.018  touch=0.082  velocity=0.181
  update  6525/500000: wm_total=5.606  con=0.020  dist_to_target=0.005  dyn=2.614  position=0.031  rep=2.614  target_position=0.018  touch=0.097  velocity=0.206
  update  6550/500000: wm_total=6.106  con=0.020  dist_to_target=0.007  dyn=2.833  position=0.035  rep=2.833  target_position=0.016  touch=0.111  velocity=0.251
  update  6575/500000: wm_total=5.073  con=0.020  dist_to_target=0.005  dyn=2.361  position=0.036  rep=2.361  target_position=0.019  touch=0.064  velocity=0.206
  update  6600/500000: wm_total=4.435  con=0.020  dist_to_target=0.006  dyn=2.057  position=0.033  rep=2.057  target_position=0.017  touch=0.057  velocity=0.187
  update  6625/500000: wm_total=5.117  con=0.020  dist_to_target=0.004  dyn=2.389  position=0.030  rep=2.389  target_position=0.018  touch=0.082  velocity=0.185
  update  6650/500000: wm_total=4.766  con=0.020  dist_to_target=0.004  dyn=2.213  position=0.035  rep=2.213  target_position=0.018  touch=0.067  velocity=0.195
  update  6675/500000: wm_total=5.172  con=0.020  dist_to_target=0.012  dyn=2.417  position=0.033  rep=2.417  target_position=0.018  touch=0.080  velocity=0.175
  update  6700/500000: wm_total=5.250  con=0.020  dist_to_target=0.009  dyn=2.441  position=0.033  rep=2.441  target_position=0.017  touch=0.078  velocity=0.210
  update  6725/500000: wm_total=5.695  con=0.020  dist_to_target=0.008  dyn=2.654  position=0.031  rep=2.654  target_position=0.017  touch=0.100  velocity=0.210
  update  6750/500000: wm_total=5.636  con=0.020  dist_to_target=0.005  dyn=2.622  position=0.033  rep=2.622  target_position=0.018  touch=0.106  velocity=0.209
  update  6775/500000: wm_total=5.929  con=0.020  dist_to_target=0.007  dyn=2.772  position=0.032  rep=2.772  target_position=0.017  touch=0.098  velocity=0.210
  update  6800/500000: wm_total=6.053  con=0.020  dist_to_target=0.004  dyn=2.840  position=0.033  rep=2.840  target_position=0.018  touch=0.095  velocity=0.201
  update  6825/500000: wm_total=5.943  con=0.020  dist_to_target=0.008  dyn=2.760  position=0.034  rep=2.760  target_position=0.018  touch=0.093  velocity=0.250
  update  6850/500000: wm_total=4.448  con=0.020  dist_to_target=0.006  dyn=2.074  position=0.031  rep=2.074  target_position=0.018  touch=0.058  velocity=0.166
  update  6875/500000: wm_total=5.357  con=0.020  dist_to_target=0.006  dyn=2.504  position=0.029  rep=2.504  target_position=0.018  touch=0.081  velocity=0.193
  update  6900/500000: wm_total=4.198  con=0.020  dist_to_target=0.008  dyn=1.950  position=0.034  rep=1.950  target_position=0.017  touch=0.053  velocity=0.167
  update  6925/500000: wm_total=4.825  con=0.020  dist_to_target=0.006  dyn=2.250  position=0.030  rep=2.250  target_position=0.017  touch=0.070  velocity=0.181
  update  6950/500000: wm_total=5.951  con=0.020  dist_to_target=0.006  dyn=2.782  position=0.033  rep=2.782  target_position=0.018  touch=0.089  velocity=0.220
  update  6975/500000: wm_total=5.601  con=0.020  dist_to_target=0.006  dyn=2.595  position=0.032  rep=2.595  target_position=0.019  touch=0.096  velocity=0.240
